Date,Open,High,Low,Close,Adj Close,Volume
2012-01-20,61.070000,61.071430,59.964287,60.042858,40.490280,103493600
2012-01-23,60.381428,61.207142,60.328571,61.058571,41.175224,76515600
2012-01-24,60.728573,60.728573,59.935715,60.058571,40.500870,136909500
2012-01-25,64.919998,64.921425,63.389999,63.808571,43.029709,239578500
2012-01-26,64.051430,64.112854,63.305714,63.518570,42.834133,80996300
2012-01-27,63.477142,64.068573,63.395714,63.897144,43.089432,74927300
2012-01-30,63.672855,64.842857,63.627144,64.715714,43.641438,94835300
2012-01-31,65.084282,65.462860,64.724289,65.211426,43.975723,97920900
2012-02-01,65.487144,65.570000,65.078575,65.169998,43.947792,67511500
2012-02-02,65.128571,65.309998,64.854286,65.017143,43.844707,46699100
2012-02-03,65.328575,65.714287,65.080002,65.668571,44.284008,71649900
2012-02-06,65.482857,66.425713,65.457146,66.281425,44.697292,62353200
2012-02-07,66.464287,67.107140,66.368568,66.975716,45.165497,79055900
2012-02-08,67.214287,68.112854,67.099998,68.097145,45.921726,101972500
2012-02-09,68.680000,70.964287,68.651428,70.452858,47.510326,221053700
2012-02-10,70.137146,71.088570,69.792854,70.488571,47.534412,157825500
2012-02-13,71.361427,71.975716,71.012856,71.800003,48.418774,129304000
2012-02-14,72.094284,72.794289,71.714287,72.779999,49.079639,115099600
2012-02-15,73.465714,75.184288,70.984283,71.095711,47.943825,376530000
2012-02-16,70.214287,72.127144,69.518570,71.744286,48.381207,236138000
2012-02-17,71.872856,72.538574,71.471428,71.731430,48.372528,133951300
2012-02-21,72.411430,73.550003,72.017143,73.550003,49.598892,151398800
2012-02-22,73.297142,73.641426,72.724289,73.291428,49.424530,120825600
2012-02-23,73.582855,73.975716,72.785713,73.769997,49.747253,142006900
2012-02-24,74.238571,74.699997,74.091431,74.629997,50.327206,103768000
2012-02-27,74.472855,75.500000,73.754288,75.108574,50.649933,136895500
2012-02-28,75.422859,76.487144,75.121429,76.487144,51.579578,150096800
2012-02-29,77.365715,78.230003,76.528572,77.491432,52.256821,238002800
2012-03-01,78.309998,78.315712,76.967140,77.781425,52.452385,170817500
2012-03-02,77.748573,78.114288,77.502853,77.882858,52.520782,107928100
2012-03-05,77.917145,78.211426,75.142860,76.165718,51.362820,202281100
2012-03-06,74.808571,76.241432,73.745712,75.751427,51.083439,202559700
2012-03-07,76.685715,76.825714,74.757141,75.812859,51.124866,199630200
2012-03-08,76.384285,77.570000,76.017143,77.427139,52.213474,129114300
2012-03-09,77.744286,78.248573,77.587143,77.881432,52.519821,104729800
2012-03-12,78.425713,78.857140,78.142860,78.857140,53.177792,101820600
2012-03-13,79.648575,81.168571,79.392860,81.157143,54.728825,172713800
2012-03-14,82.578575,84.959999,82.199997,84.225716,56.798138,354711000
2012-03-15,85.658569,85.715714,82.650002,83.651428,56.410858,289929500
2012-03-16,83.531425,84.171425,82.571426,83.652855,56.411804,206371900
2012-03-19,85.481430,85.967140,84.150002,85.871429,57.907928,225309000
2012-03-20,85.644287,86.699997,84.497147,86.565712,58.376122,204165500
2012-03-21,86.105713,87.092857,85.915718,86.071426,58.042789,161010500
2012-03-22,85.397141,86.357140,85.075714,85.620003,57.738384,155967700
2012-03-23,85.784286,85.971428,84.914284,85.150002,57.421429,107622200
2012-03-26,85.684288,86.735718,85.037140,86.711426,58.474373,148935500
2012-03-27,86.597145,88.040001,86.580002,87.782860,59.196922,151782400
2012-03-28,88.339996,88.778572,87.187141,88.231430,59.499409,163865100
2012-03-29,87.540001,88.080002,86.747147,87.122856,58.751827,152059600
2012-03-30,86.967140,87.222855,85.419998,85.650002,57.758598,182759500
2012-04-02,85.975716,88.395714,85.768570,88.375717,59.596706,149587900
2012-04-03,89.614288,90.315712,88.930000,89.902855,60.626537,208639900
2012-04-04,89.192856,89.408569,88.142860,89.187141,60.143898,143245200
2012-04-05,89.568573,90.665718,89.057144,90.525711,61.046570,160324500
2012-04-09,89.447144,91.405716,89.328575,90.889999,61.292221,149384200
2012-04-10,91.418571,92.000000,89.428574,89.777145,60.541767,222431300
2012-04-11,90.885712,90.981430,89.048569,89.457146,60.325974,174153700
2012-04-12,89.285713,90.190002,88.642860,88.967140,59.995541,153584200
2012-04-13,89.158569,89.242859,86.215714,86.461426,58.305790,214911200
2012-04-16,87.151428,87.182854,82.607140,82.875717,55.887749,262696700
2012-04-17,82.705711,87.142860,81.701431,87.099998,58.736420,256382000
2012-04-18,87.674286,88.607140,86.101425,86.905716,58.605404,238632800
2012-04-19,85.745712,86.389999,83.502853,83.919998,56.591965,208679800
2012-04-20,84.482857,84.945717,81.488571,81.854286,55.198944,257746300
2012-04-23,81.515717,82.381432,79.517143,81.671425,55.075626,241632300
2012-04-24,80.372856,81.098572,79.285713,80.040001,53.975471,269037300
2012-04-25,87.948570,88.285713,86.571426,87.142860,58.765327,226444400
2012-04-26,87.752853,87.812859,86.018570,86.814285,58.543751,134017100
2012-04-27,86.438568,86.597145,85.785713,86.142860,58.090958,101680600
2012-04-30,85.400002,85.485718,83.285713,83.425713,56.258648,126536200
2012-05-01,83.557144,85.251427,83.032860,83.161430,56.080418,152749800
2012-05-02,82.891426,83.914284,82.694283,83.711426,56.451317,106847300
2012-05-03,84.357140,84.485718,82.900002,83.117142,56.050556,97637400
2012-05-04,82.440002,82.622856,80.738571,80.750000,54.454266,132498100
2012-05-07,80.214287,81.824287,80.175713,81.354286,54.861771,115029600
2012-05-08,81.368568,81.642860,79.818573,81.168571,54.736530,124313000
2012-05-09,80.528572,81.997147,80.121429,81.311432,54.832859,120176000
2012-05-10,82.082855,82.268570,81.205711,81.502853,54.961945,83300000
2012-05-11,80.714287,82.067146,80.621429,80.958572,54.594917,99886500
2012-05-14,80.367142,81.072861,79.657143,79.745712,53.777016,88156600
2012-05-15,80.207146,80.459999,78.821426,79.024284,53.290516,119084000
2012-05-16,79.150002,79.555717,77.291428,78.011429,52.607475,140224000
2012-05-17,77.901428,78.214287,75.731430,75.731430,51.069954,179305000
2012-05-18,76.279999,77.629997,74.597145,75.768570,51.095005,183073100
2012-05-21,76.357140,80.220001,76.292854,80.182854,54.071804,157776500
2012-05-22,81.364288,81.982857,78.940002,79.567146,53.656597,173717600
2012-05-23,79.642860,81.828575,79.032860,81.508568,54.965813,146224400
2012-05-24,82.267143,82.357140,80.175713,80.760002,54.461002,124057500
2012-05-25,80.655716,80.835716,79.781425,80.327141,54.169106,82126800
2012-05-29,81.557144,82.000000,80.758568,81.752853,55.130554,95127200
2012-05-30,81.314285,82.855713,80.937141,82.738571,55.795258,132357400
2012-05-31,82.962860,83.071426,81.637146,82.532860,55.656551,122918600
2012-06-01,81.308571,81.807144,80.074287,80.141426,54.043861,130246900
2012-06-04,80.214287,81.071426,78.357140,80.612854,54.361778,139248900
2012-06-05,80.181427,80.924286,79.761429,80.404289,54.221127,97053600
2012-06-06,81.110001,81.978569,80.785713,81.637146,55.052513,100363900
2012-06-07,82.470001,82.474289,81.500000,81.674286,55.077568,94941700
2012-06-08,81.657143,82.940002,81.285713,82.902855,55.906052,86879100
2012-06-11,83.959999,84.071426,81.518570,81.595711,55.024574,147816200
2012-06-12,82.065712,82.374283,80.957146,82.308571,55.505291,108845100
2012-06-13,82.074287,82.639999,81.482857,81.737144,55.119938,73395000
2012-06-14,81.605713,81.928574,81.037140,81.647141,55.059254,86393300
2012-06-15,81.571426,82.088570,81.364288,82.018570,55.309723,83813800
2012-06-18,81.565712,83.984283,81.481430,83.682854,56.432053,110103000
2012-06-19,83.342857,84.285713,83.300003,83.915718,56.589088,90351100
2012-06-20,84.029999,84.178574,82.971428,83.677139,56.428196,89735800
2012-06-21,83.634285,84.031425,82.491432,82.524284,55.650757,81587800
2012-06-22,82.720001,83.169998,82.202858,83.157143,56.077534,71117900
2012-06-25,82.471428,82.828575,81.481430,81.538574,54.986034,76095600
2012-06-26,81.618568,82.070000,81.047142,81.718575,55.107433,69134100
2012-06-27,82.142860,82.391426,81.702858,82.071426,55.345364,50749300
2012-06-28,81.667145,82.000000,80.801430,81.292854,54.820339,70709100
2012-06-29,82.571426,83.428574,82.035713,83.428574,56.260563,105375200
2012-07-02,83.532860,84.781425,83.371429,84.645714,57.081360,100023000
2012-07-03,84.982857,85.714287,84.857140,85.629997,57.745125,60428200
2012-07-05,85.794289,87.762856,85.664284,87.134285,58.759525,121095800
2012-07-06,86.727142,86.919998,85.940002,86.554283,58.368416,104732600
2012-07-09,86.471428,87.699997,86.301430,87.698570,59.140068,94851400
2012-07-10,88.281425,88.552856,86.472855,86.887146,58.592888,127989400
2012-07-11,86.588570,86.808571,85.317146,86.347145,58.228733,117330500
2012-07-12,85.748573,86.209999,84.668571,85.557144,57.695999,107010400
2012-07-13,86.135712,86.741432,85.714287,86.424286,58.280750,77856800
2012-07-16,86.445717,87.374283,86.431427,86.701431,58.467648,75315100
2012-07-17,87.255714,87.357140,86.164284,86.705711,58.470543,73406200
2012-07-18,86.655716,86.905716,86.222855,86.608574,58.405018,63175000
2012-07-19,87.325714,87.907143,86.571426,87.760002,59.181488,109215400
2012-07-20,87.575714,87.777145,86.242859,86.328575,58.216209,99367800
2012-07-23,84.914284,86.557144,83.958572,86.261429,58.170921,121993900
2012-07-24,86.768570,87.097145,85.501427,85.845711,57.890591,141283100
2012-07-25,82.065712,82.971428,81.428574,82.138573,55.390656,219328200
2012-07-26,82.822861,82.914284,81.480003,82.125717,55.381989,101658200
2012-07-27,82.144287,83.690002,81.655716,83.594284,56.372318,100984100
2012-07-30,84.417145,85.634285,83.974289,85.004288,57.323162,94785600
2012-07-31,86.175713,87.385712,86.102859,87.251427,58.838543,115581900
2012-08-01,87.987144,88.057144,86.142860,86.687141,58.458004,96125400
2012-08-02,86.120003,87.241432,85.750000,86.827141,58.552418,83039600
2012-08-03,87.661430,88.282860,87.365715,87.957146,59.314445,86230200
2012-08-06,88.184288,89.267143,87.894287,88.935715,59.974346,75525800
2012-08-07,88.967140,89.285713,88.291428,88.701431,59.816357,72611700
2012-08-08,88.484283,89.125717,88.157143,88.551430,59.715206,61176500
2012-08-09,88.264282,88.818573,88.257141,88.675713,61.643784,55410600
2012-08-10,88.387146,88.822861,88.385712,88.814285,61.740101,48734700
2012-08-13,89.055717,90.000000,89.035713,90.000000,62.564358,69708100
2012-08-14,90.267143,91.230003,90.029999,90.241432,62.732197,85042300
2012-08-15,90.185715,90.571426,89.678574,90.118568,62.646774,64335600
2012-08-16,90.172859,90.965714,90.071426,90.905716,63.193970,63633500
2012-08-17,91.428574,92.598572,91.258568,92.587143,64.362854,110690300
2012-08-20,92.858574,95.021431,92.842857,95.021431,66.055054,153346200
2012-08-21,95.831429,96.411430,92.904289,93.722855,65.152351,203179900
2012-08-22,93.488571,95.571426,92.587143,95.552856,66.424477,141330700
2012-08-23,95.158569,95.699997,94.449997,94.661430,65.804810,105032200
2012-08-24,94.215714,95.639999,93.650002,94.745712,65.863396,109335100
2012-08-27,97.141426,97.267143,96.220001,96.525711,67.100777,106752100
2012-08-28,96.425713,96.585716,95.809998,96.400002,67.013390,66854200
2012-08-29,96.464287,96.809998,96.085716,96.209999,66.881294,50701700
2012-08-30,95.805717,95.935715,94.692856,94.838570,65.927948,75674900
2012-08-31,95.321426,95.514282,93.892860,95.034286,66.063988,84580300
2012-09-04,95.108574,96.448570,94.928574,96.424286,67.030273,91973000
2012-09-05,96.510002,96.621429,95.657143,95.747147,66.559547,84093800
2012-09-06,96.167145,96.898575,95.828575,96.610001,67.159363,97799100
2012-09-07,96.864288,97.497147,96.538574,97.205711,67.573486,82416600
2012-09-10,97.207146,97.612854,94.585716,94.677139,65.815720,121999500
2012-09-11,95.015717,95.728569,93.785713,94.370003,65.602211,125995800
2012-09-12,95.264282,95.699997,93.714287,95.684288,66.515846,178058300
2012-09-13,96.767143,97.928574,96.395714,97.568573,67.825737,149590000
2012-09-14,98.565712,99.568573,98.269997,98.754288,68.650002,150118500
2012-09-17,99.907143,99.971428,99.230003,99.968575,69.494110,99507800
2012-09-18,99.982857,100.332855,99.488571,100.272858,69.705650,93375800
2012-09-19,100.037140,100.570000,99.938568,100.300003,69.724503,81718700
2012-09-20,99.879997,100.008568,99.088570,99.814285,69.386856,84142100
2012-09-21,100.344284,100.724289,99.908569,100.012856,69.524887,142897300
2012-09-24,98.122856,99.302856,97.571426,98.684288,68.601349,159941600
2012-09-25,98.322861,98.968575,96.142860,96.220001,66.888237,129697400
2012-09-26,95.534286,96.098572,94.457146,95.025711,66.058044,144125800
2012-09-27,94.898575,97.452858,94.335716,97.331429,67.660866,148522500
2012-09-28,96.964287,97.301430,95.250000,95.300003,66.248718,133777700
2012-10-01,95.879997,96.678574,93.785713,94.198570,65.483032,135898700
2012-10-02,94.544289,95.192856,92.949997,94.472855,65.673729,156998100
2012-10-03,94.980003,95.980003,94.661430,95.921425,66.680702,106070300
2012-10-04,95.892860,96.321426,95.078575,95.257141,66.218910,92681400
2012-10-05,95.028572,95.142860,93.040001,93.227142,64.807739,148501500
2012-10-08,92.411430,92.508568,90.872856,91.167145,63.375710,159498500
2012-10-09,91.235718,91.498573,89.078575,90.835716,63.145325,209649300
2012-10-10,91.391426,92.139999,91.000000,91.558571,63.647804,127589000
2012-10-11,92.357140,92.457146,89.728569,89.728569,62.375679,136520300
2012-10-12,89.937141,90.768570,89.328575,89.958572,62.535557,115003700
2012-10-15,90.335716,90.732857,89.121429,90.680000,63.037064,108125500
2012-10-16,90.767143,92.900002,90.142860,92.827141,64.529686,137442900
2012-10-17,92.695717,93.255714,92.000000,92.087143,64.015266,97259400
2012-10-18,91.370003,91.722855,90.000000,90.377144,62.826538,119156100
2012-10-19,90.150002,90.252853,87.088570,87.120003,60.562302,186021500
2012-10-22,87.488571,90.768570,87.251427,90.575714,62.964577,136682700
2012-10-23,90.142860,90.557144,87.385712,87.622856,60.911858,176786400
2012-10-24,88.777145,89.507141,87.234283,88.118568,61.256462,139631800
2012-10-25,88.571426,88.857140,86.507141,87.077141,60.532501,164081400
2012-10-26,87.061432,87.714287,84.428574,86.285713,59.982334,254608200
2012-10-31,84.982857,85.994286,83.957146,85.045715,59.120358,127500800
2012-11-01,85.459999,86.142860,84.881432,85.220001,59.241501,90324500
2012-11-02,85.127144,85.278572,82.107140,82.400002,57.281151,149843400
2012-11-05,83.360001,83.967140,82.514282,83.517143,58.057751,132283900
2012-11-06,84.318573,84.391426,82.870003,83.264282,57.881958,93729300
2012-11-07,81.977142,82.077141,79.392860,79.714287,57.235756,198412200
2012-11-08,80.089996,80.318573,76.470001,76.821426,55.158646,264036500
2012-11-09,77.202858,79.268570,76.245712,78.151428,56.113609,232478400
2012-11-12,79.164284,79.214287,76.949997,77.547142,55.679718,128950500
2012-11-13,76.987144,78.639999,76.622856,77.557144,55.686909,133237300
2012-11-14,77.928574,78.207146,76.597145,76.697144,55.069412,119292600
2012-11-15,76.790001,77.071426,74.660004,75.088570,53.914444,197477700
2012-11-16,75.028572,75.714287,72.250000,75.382858,54.125744,316723400
2012-11-19,77.244286,81.071426,77.125717,80.818573,58.028645,205829400
2012-11-20,81.701431,81.707146,79.225716,80.129997,57.534233,160688500
2012-11-21,80.607140,81.052856,79.514282,80.242859,57.615280,93250500
2012-11-23,81.024284,81.714287,80.371429,81.642860,58.620495,68206600
2012-11-26,82.271431,84.285713,81.958572,84.218575,60.469879,157644900
2012-11-27,84.221428,84.345711,82.871429,83.540001,59.982658,133332500
2012-11-28,82.467140,83.685715,81.751427,83.277145,59.793934,130216100
2012-11-29,84.317146,84.892860,83.607140,84.194283,60.452454,128674700
2012-11-30,83.827141,84.057144,83.239998,83.611427,60.033943,97829900
2012-12-03,84.807144,84.941429,83.642860,83.741432,60.127289,91070000
2012-12-04,83.114288,83.114288,81.732857,82.264282,59.066692,139267100
2012-12-05,81.272858,81.321426,76.967140,76.970001,55.265324,261159500
2012-12-06,75.562859,79.044289,74.089996,78.177139,56.132065,294303100
2012-12-07,79.057144,79.314285,75.714287,76.178574,54.697056,196760200
2012-12-10,75.000000,76.930000,74.511429,75.688568,54.345238,157621100
2012-12-11,77.110001,78.508568,76.767143,77.341431,55.532013,148086400
2012-12-12,78.252853,78.285713,76.610001,77.000000,55.286873,121786000
2012-12-13,75.878571,76.805717,75.114288,75.669998,54.331909,156314900
2012-12-14,73.535713,74.018570,72.225716,72.827141,52.290710,252394800
2012-12-17,72.704285,74.285713,71.604286,74.118568,53.217964,189401800
2012-12-18,75.000000,76.414284,74.321426,76.271431,54.763748,156421300
2012-12-19,75.924286,76.242859,75.071426,75.187141,53.985214,112342300
2012-12-20,75.714287,75.742859,74.125717,74.532860,53.515442,120422400
2012-12-21,73.209999,74.238571,72.891426,74.190002,53.269257,149067100
2012-12-24,74.335716,74.892860,74.101425,74.309998,53.355412,43938300
2012-12-26,74.142860,74.208572,73.017143,73.285713,52.619972,75609100
2012-12-27,73.362854,73.750000,72.094284,73.580002,52.831276,113780100
2012-12-28,72.898575,73.497147,72.588570,72.798569,52.270191,88569600
2012-12-31,72.932854,76.485718,72.714287,76.024284,54.586288,164873100
2013-01-02,79.117142,79.285713,77.375717,78.432854,56.315681,140129500
2013-01-03,78.268570,78.524284,77.285713,77.442856,55.604855,88241300
2013-01-04,76.709999,76.947144,75.118568,75.285713,54.055988,148583400
2013-01-07,74.571426,75.614288,73.599998,74.842857,53.738010,121039100
2013-01-08,75.601425,75.984283,74.464287,75.044289,53.882645,114676800
2013-01-09,74.642860,75.001427,73.712860,73.871429,53.040520,101901100
2013-01-10,75.507141,75.531425,73.645714,74.787140,53.698017,150286500
2013-01-11,74.428574,75.045715,74.145714,74.328575,53.368748,87626700
2013-01-14,71.811432,72.500000,71.215714,71.678574,51.466022,183551900
2013-01-15,71.185715,71.284286,69.054283,69.417145,49.842297,219193100
2013-01-16,70.662857,72.777145,70.357140,72.298569,51.911194,172701200
